match_id,team,player_id,player_name,period,zone,channel,metric_name,player_frame_count,occupation_share,team_density_share,avg_x_oriented,avg_y_oriented,confidence_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,1,middle_third,right_channel,spatial_occupation,500,0.003452,0.000658,4.7428,16.8037,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,1,attacking_third,central_channel,spatial_occupation,7555,0.052154,0.009946,40.9499,1.3152,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,1,attacking_third,central_channel,spatial_occupation,9919,0.068473,0.013058,40.8255,0.8178,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,1,attacking_third,right_channel,spatial_occupation,1923,0.013275,0.002532,40.0902,26.3618,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,1,middle_third,central_channel,spatial_occupation,1223,0.008443,0.00161,-17.8747,0.1287,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,1,attacking_third,right_channel,spatial_occupation,359,0.002478,0.000473,38.2593,18.0443,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,1,defensive_third,right_channel,spatial_occupation,223,0.001539,0.000294,-42.9089,18.198,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,1,attacking_third,left_channel,spatial_occupation,93,0.000642,0.000122,23.2637,-17.5085,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,1,defensive_third,left_channel,spatial_occupation,272,0.00198,0.000358,-22.8191,-14.7305,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,1,attacking_third,left_channel,spatial_occupation,1380,0.009526,0.001817,30.0752,-20.4642,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,1,defensive_third,left_channel,spatial_occupation,41,0.000283,0.000054,-50.5768,-13.6188,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,1,defensive_third,right_channel,spatial_occupation,84,0.00058,0.000111,-29.8437,14.936,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,1,defensive_third,right_channel,spatial_occupation,244,0.001684,0.000321,-24.2985,15.3714,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,1,attacking_third,right_channel,spatial_occupation,139,0.00096,0.000183,21.5104,18.0979,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,1,attacking_third,right_channel,spatial_occupation,847,0.005847,0.001115,34.1625,18.0838,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,1,attacking_third,right_channel,spatial_occupation,703,0.005586,0.000925,36.2565,20.1952,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,1,attacking_third,right_channel,spatial_occupation,645,0.004453,0.000849,36.5006,19.1728,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,1,attacking_third,right_channel,spatial_occupation,537,0.004263,0.000707,37.4396,18.8511,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,1,defensive_third,left_channel,spatial_occupation,42,0.000381,0.000055,-36.4176,-13.4788,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,1,defensive_third,left_channel,spatial_occupation,501,0.003459,0.00066,-41.3422,-21.1695,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,1,defensive_third,right_channel,spatial_occupation,374,0.002582,0.000492,-49.917,23.4112,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,1,defensive_third,right_channel,spatial_occupation,37,0.000255,0.000049,-42.3465,13.9046,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,middle_third,left_channel,spatial_occupation,2065,0.021517,0.002476,2.9016,-22.395,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,middle_third,central_channel,spatial_occupation,14532,0.112573,0.017428,4.3796,-1.7824,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,middle_third,central_channel,spatial_occupation,15971,0.116263,0.019153,4.5908,-0.2066,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,middle_third,central_channel,spatial_occupation,26032,0.179705,0.031219,-5.3373,1.3208,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,middle_third,central_channel,spatial_occupation,29584,0.204225,0.035479,-1.861,-0.9707,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,middle_third,left_channel,spatial_occupation,28702,0.198136,0.034421,-1.3456,-23.4839,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,middle_third,central_channel,spatial_occupation,22920,0.158222,0.027487,-4.4932,-3.0831,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,middle_third,central_channel,spatial_occupation,2953,0.030732,0.003541,-0.3954,-6.556,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,middle_third,central_channel,spatial_occupation,21763,0.150235,0.0261,-1.2738,-1.0196,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,middle_third,right_channel,spatial_occupation,18060,0.124672,0.021659,-1.5485,23.8416,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,2,defensive_third,central_channel,spatial_occupation,75143,0.518728,0.090116,-39.0371,-0.659,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,defensive_third,central_channel,spatial_occupation,36379,0.251132,0.043628,-37.129,1.6059,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,middle_third,central_channel,spatial_occupation,14851,0.113463,0.01781,-1.4279,-0.0632,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,2,defensive_third,central_channel,spatial_occupation,23140,0.183696,0.027751,-38.7275,2.5036,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,2,defensive_third,central_channel,spatial_occupation,72868,0.503024,0.087388,-42.3227,-1.0909,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,2,defensive_third,central_channel,spatial_occupation,26444,0.210125,0.031713,-38.8331,-2.2102,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,2,middle_third,central_channel,spatial_occupation,23650,0.163261,0.028363,-3.1679,0.5351,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,middle_third,central_channel,spatial_occupation,22908,0.158139,0.027473,2.9863,-2.8322,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,middle_third,left_channel,spatial_occupation,16203,0.147127,0.019432,-0.7548,-24.7581,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,middle_third,central_channel,spatial_occupation,12042,0.108988,0.014442,-1.73,0.4133,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,middle_third,central_channel,spatial_occupation,21017,0.145085,0.025205,-3.2188,-2.3526,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,defensive_third,left_channel,spatial_occupation,12046,0.083156,0.014446,-30.5916,-23.2538,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,middle_third,central_channel,spatial_occupation,6867,0.071554,0.008235,3.6199,-4.7196,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,defensive_third,left_channel,spatial_occupation,5854,0.040411,0.00702,-31.1272,-21.2837,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,middle_third,left_channel,spatial_occupation,8385,0.087263,0.010056,3.9213,-25.019,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,attacking_third,left_channel,spatial_occupation,8133,0.056144,0.009754,29.5923,-22.5501,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,defensive_third,left_channel,spatial_occupation,6760,0.061383,0.008107,-34.5119,-23.8787,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,2,defensive_third,central_channel,spatial_occupation,25574,0.176543,0.03067,-37.2041,0.7245,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,attacking_third,central_channel,spatial_occupation,24694,0.191294,0.029615,38.1428,-1.4888,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,middle_third,central_channel,spatial_occupation,27023,0.186546,0.032408,1.5817,3.7914,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,attacking_third,central_channel,spatial_occupation,13619,0.14191,0.016333,38.3287,-0.0299,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,middle_third,left_channel,spatial_occupation,6651,0.060196,0.007976,-2.5188,-20.8386,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,attacking_third,left_channel,spatial_occupation,7490,0.077949,0.008982,28.7365,-24.5269,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,attacking_third,central_channel,spatial_occupation,12450,0.090632,0.014931,30.037,1.8805,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,defensive_third,central_channel,spatial_occupation,17746,0.135581,0.021282,-36.9114,-0.9336,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,middle_third,left_channel,spatial_occupation,11106,0.076667,0.013319,0.0259,-22.4156,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,2,defensive_third,left_channel,spatial_occupation,8221,0.065324,0.009859,-33.0357,-19.7858,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,middle_third,left_channel,spatial_occupation,11229,0.077516,0.013467,1.8943,-22.1247,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,attacking_third,left_channel,spatial_occupation,1971,0.020538,0.002364,28.7488,-21.097,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,middle_third,left_channel,spatial_occupation,7896,0.054508,0.009469,1.5709,-18.7178,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,attacking_third,left_channel,spatial_occupation,5672,0.043939,0.006802,28.7098,-20.0821,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,middle_third,left_channel,spatial_occupation,10537,0.072739,0.012637,-4.5001,-21.5711,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,2,defensive_third,left_channel,spatial_occupation,1384,0.009554,0.00166,-25.2553,-15.5395,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,2,middle_third,left_channel,spatial_occupation,5119,0.035338,0.006139,-2.9907,-19.5609,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,middle_third,left_channel,spatial_occupation,11947,0.082473,0.014328,-1.3128,-20.9362,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,middle_third,left_channel,spatial_occupation,21033,0.145195,0.025224,-7.2924,-22.7139,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,2,middle_third,left_channel,spatial_occupation,6646,0.052809,0.00797,-7.9111,-20.52,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,middle_third,left_channel,spatial_occupation,2471,0.017058,0.002963,-2.0256,-18.551,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,middle_third,central_channel,spatial_occupation,23729,0.163806,0.028457,-5.6496,0.4049,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,middle_third,left_channel,spatial_occupation,7604,0.058905,0.009119,6.0889,-18.9701,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,2,middle_third,central_channel,spatial_occupation,10265,0.081488,0.01231,-5.2645,5.7248,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,defensive_third,left_channel,spatial_occupation,1137,0.007849,0.001364,-28.2695,-16.1425,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,attacking_third,left_channel,spatial_occupation,2483,0.017141,0.002978,27.814,-21.3193,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,defensive_third,left_channel,spatial_occupation,2880,0.026066,0.003454,-33.2168,-18.7659,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,attacking_third,left_channel,spatial_occupation,1025,0.007076,0.001229,21.7236,-15.6487,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,attacking_third,central_channel,spatial_occupation,7852,0.054204,0.009417,22.5428,2.0885,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,attacking_third,central_channel,spatial_occupation,15315,0.105723,0.018367,30.4901,-0.6052,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,defensive_third,central_channel,spatial_occupation,12446,0.112645,0.014926,-35.7189,-1.4719,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,attacking_third,central_channel,spatial_occupation,18939,0.13074,0.022713,37.2698,0.2735,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,defensive_third,left_channel,spatial_occupation,798,0.005509,0.000957,-29.0765,-18.5486,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,attacking_third,left_channel,spatial_occupation,151,0.001042,0.000181,21.4745,-15.2039,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,attacking_third,left_channel,spatial_occupation,1766,0.012191,0.002118,31.9993,-29.5128,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,defensive_third,central_channel,spatial_occupation,22908,0.158139,0.027473,-39.1119,-1.1358,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,defensive_third,central_channel,spatial_occupation,15798,0.109057,0.018946,-41.8996,-1.1382,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,attacking_third,central_channel,spatial_occupation,13739,0.094843,0.016477,41.8025,-2.063,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,attacking_third,central_channel,spatial_occupation,11363,0.078441,0.013627,43.0159,-2.854,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,defensive_third,left_channel,spatial_occupation,2958,0.022599,0.003547,-34.1919,-20.6549,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,defensive_third,central_channel,spatial_occupation,21605,0.149144,0.02591,-40.1802,-2.9363,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,middle_third,left_channel,spatial_occupation,779,0.005378,0.000934,8.0746,-16.7844,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,attacking_third,central_channel,spatial_occupation,12694,0.087629,0.015223,41.2597,0.5044,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,attacking_third,left_channel,spatial_occupation,7990,0.058165,0.009582,39.175,-26.0625,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,attacking_third,central_channel,spatial_occupation,5611,0.058394,0.006729,32.0314,-2.2426,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,defensive_third,central_channel,spatial_occupation,8985,0.081586,0.010775,-34.9183,-2.2697,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,2,middle_third,central_channel,spatial_occupation,456,0.003148,0.000547,-17.8981,-0.8605,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,attacking_third,left_channel,spatial_occupation,592,0.004087,0.00071,19.4731,-14.9582,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,middle_third,left_channel,spatial_occupation,16108,0.117261,0.019318,1.1734,-22.5772,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,defensive_third,left_channel,spatial_occupation,8288,0.057214,0.00994,-32.9101,-21.8134,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,defensive_third,central_channel,spatial_occupation,13384,0.092393,0.016051,-34.3426,4.3029,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,attacking_third,left_channel,spatial_occupation,2826,0.019508,0.003389,32.5139,-20.4364,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,defensive_third,left_channel,spatial_occupation,520,0.00359,0.000624,-27.2281,-19.5755,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,attacking_third,left_channel,spatial_occupation,1319,0.011938,0.001582,27.0277,-20.3351,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,defensive_third,left_channel,spatial_occupation,3172,0.021897,0.003804,-29.9989,-19.6148,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,defensive_third,left_channel,spatial_occupation,2045,0.014117,0.002452,-29.6932,-18.0008,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,defensive_third,left_channel,spatial_occupation,7590,0.052395,0.009102,-29.8561,-22.8545,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,attacking_third,left_channel,spatial_occupation,2479,0.02251,0.002973,29.1241,-23.3382,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,defensive_third,central_channel,spatial_occupation,21954,0.151553,0.026329,-34.3436,1.1943,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,defensive_third,left_channel,spatial_occupation,228,0.002373,0.000273,-22.2619,-29.9332,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,attacking_third,central_channel,spatial_occupation,6009,0.045909,0.007206,33.4021,-3.627,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,attacking_third,left_channel,spatial_occupation,1504,0.010382,0.001804,24.174,-33.7293,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,defensive_third,central_channel,spatial_occupation,3964,0.028857,0.004754,-28.6401,-7.0906,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,attacking_third,left_channel,spatial_occupation,1777,0.012267,0.002131,26.8378,-24.9675,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,defensive_third,left_channel,spatial_occupation,77,0.000802,0.000092,-19.6732,-23.6201,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,middle_third,left_channel,spatial_occupation,1470,0.010148,0.001763,-6.5823,-22.135,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,defensive_third,central_channel,spatial_occupation,11501,0.079394,0.013793,-31.4199,0.6097,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,2,attacking_third,central_channel,spatial_occupation,16567,0.114366,0.019868,33.1838,-1.0571,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,defensive_third,central_channel,spatial_occupation,8547,0.059002,0.01025,-32.4849,1.4467,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,attacking_third,central_channel,spatial_occupation,2199,0.019902,0.002637,28.1149,0.7344,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,2,defensive_third,central_channel,spatial_occupation,17516,0.120917,0.021006,-33.6101,-2.1742,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,attacking_third,central_channel,spatial_occupation,6221,0.042945,0.007461,30.6131,1.7634,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,2,middle_third,central_channel,spatial_occupation,14206,0.112881,0.017037,-9.0898,-3.484,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,2,defensive_third,right_channel,spatial_occupation,6201,0.042807,0.007437,-30.7317,20.2768,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,attacking_third,right_channel,spatial_occupation,2016,0.015402,0.002418,32.3605,21.9368,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,attacking_third,central_channel,spatial_occupation,1936,0.017579,0.002322,26.9945,-3.1212,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,2,middle_third,right_channel,spatial_occupation,13181,0.104637,0.015808,-2.9279,22.6466,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,defensive_third,right_channel,spatial_occupation,1383,0.009547,0.001659,-25.5026,18.1793,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,2,middle_third,right_channel,spatial_occupation,5661,0.039079,0.006789,1.1821,18.3644,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,2,middle_third,right_channel,spatial_occupation,7944,0.054839,0.009527,-2.3958,21.788,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,attacking_third,right_channel,spatial_occupation,1494,0.013522,0.001792,38.8944,21.831,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,middle_third,central_channel,spatial_occupation,14689,0.101401,0.017616,-0.753,-4.288,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,middle_third,right_channel,spatial_occupation,3855,0.028063,0.004623,4.1391,21.7314,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,2,middle_third,right_channel,spatial_occupation,2141,0.019377,0.002568,1.8768,20.2976,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,2,middle_third,right_channel,spatial_occupation,1148,0.011962,0.001377,-3.2436,19.4146,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,middle_third,right_channel,spatial_occupation,6404,0.044208,0.00768,-0.1343,21.4611,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,defensive_third,central_channel,spatial_occupation,11025,0.076108,0.013222,-35.7363,-6.3423,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,defensive_third,right_channel,spatial_occupation,2771,0.019129,0.003323,-27.287,19.6149,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,2,defensive_third,right_channel,spatial_occupation,974,0.00709,0.001168,-22.7238,27.8791,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,middle_third,right_channel,spatial_occupation,3087,0.02131,0.003702,-2.247,18.764,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,middle_third,right_channel,spatial_occupation,8798,0.067217,0.010551,-0.3189,20.2822,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,middle_third,right_channel,spatial_occupation,3194,0.024743,0.00383,3.4434,22.6573,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,2,middle_third,central_channel,spatial_occupation,8310,0.057366,0.009966,-1.8674,-8.1424,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,2,middle_third,right_channel,spatial_occupation,6456,0.044567,0.007742,-5.3362,20.3887,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,2,defensive_third,right_channel,spatial_occupation,4078,0.028151,0.004891,-31.8268,20.2812,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,2,middle_third,central_channel,spatial_occupation,3552,0.032253,0.00426,1.5758,-6.2454,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,2,attacking_third,right_channel,spatial_occupation,2661,0.020614,0.003191,46.033,20.4,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,2,defensive_third,right_channel,spatial_occupation,1060,0.007317,0.001271,-28.5891,17.0297,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,2,defensive_third,right_channel,spatial_occupation,6825,0.05418,0.008185,-30.0781,23.0266,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,2,attacking_third,right_channel,spatial_occupation,3298,0.022767,0.003955,37.2427,22.885,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,2,defensive_third,right_channel,spatial_occupation,1130,0.008633,0.001355,-30.0918,20.231,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,2,attacking_third,right_channel,spatial_occupation,1877,0.019534,0.002251,47.1138,26.4346,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,2,defensive_third,right_channel,spatial_occupation,640,0.004418,0.000768,-38.3474,15.0873,high
